Beil, Martin	2174	2011.10.23	A03	TCh-CZE Liga1 Vychod		2011.10.02			63	0-1	2	Czech Rep CZE		Sikorova, Olga	2276	TZ Trinec	twic887.pgn	A03
Sikora, Jan	2251	2011.10.23	B84	TCh-CZE Liga1 Vychod		2011.10.02			131	0-1	2	Czech Rep CZE		Stachon, Martin	2044	Slavia Kromeriz	twic887.pgn	B84
Brazdil, Roman	2137	2011.10.23	B02	TCh-CZE Liga1 Vychod		2011.10.02			69	1/2-1/2	2	Czech Rep CZE		Kocian, Karel	2244	TZ Trinec	twic887.pgn	B02
Zabystrzan, Pavel	2316	2011.10.23	C10	TCh-CZE Liga1 Vychod		2011.10.02			112	1-0	2	Czech Rep CZE		Rojicek, Vojtech	2406	SK Duras BVK Brno-Kralovo Pole	twic887.pgn	C10
Vyskocil, Neklan	2308	2011.10.23	B52	TCh-CZE Liga1 Vychod		2011.10.02			86	1/2-1/2	2	Czech Rep CZE		Kislinsky, Alexey	2528	Slavia Orlova	twic887.pgn	B52
Andreev, Eduard UKR	2478	2011.10.23	A37	TCh-CZE Liga1 Vychod		2011.10.02			79	0-1	2	Czech Rep CZE		Sevcik, Vladimir	2247	SK Duras BVK Brno-Kralovo Pole	twic887.pgn	A37
Skacelik, Petr	2206	2011.10.23	B81	TCh-CZE Liga1 Vychod		2011.10.02			106	1-0	2	Czech Rep CZE		Krzyzanowski, Marcin	2375	Slavia Orlova	twic887.pgn	B81
Olsarova, Karolina	2176	2011.10.23	C67	TCh-CZE Liga1 Vychod		2011.10.02			81	0-1	2	Czech Rep CZE		Blahynka, Martin	2098	SK Duras BVK Brno-Kralovo Pole	twic887.pgn	C67
Nepomucky, Ondrej	2234	2011.10.23	C02	TCh-CZE Liga1 Vychod		2011.10.02			71	0-1	2	Czech Rep CZE		Olsarova, Tereza	2244	Slavia Orlova	twic887.pgn	C02
Kubos, Rostislav	2227	2011.10.23	B25	TCh-CZE Liga1 Vychod		2011.10.02			110	1-0	2	Czech Rep CZE		Nehybka, Jiri	2245	SK Duras BVK Brno-Kralovo Pole	twic887.pgn	B25
Kratochvil, Karel	2198	2011.10.23	A57	TCh-CZE Liga1 Vychod		2011.10.02			101	0-1	2	Czech Rep CZE		Dawidow, Jacek	2272	Slavia Orlova	twic887.pgn	A57
Jaworski, Miroslaw	2320	2011.10.23	B23	TCh-CZE Liga1 Vychod		2011.10.02			90	1/2-1/2	2	Czech Rep CZE		Simacek, Pavel	2462	Sachovy klub Karvina	twic887.pgn	B23
Zwardon, Vojtech	2297	2011.10.23	B31	TCh-CZE Liga1 Vychod		2011.10.02			47	1/2-1/2	2	Czech Rep CZE		Malik, Jan	2352	Labortech Ostrava B	twic887.pgn	B31
Firt, Stanislav	2294	2011.10.23	E61	TCh-CZE Liga1 Vychod		2011.10.02			80	1/2-1/2	2	Czech Rep CZE		Sobek, Jaroslav	2267	Sachovy klub Karvina	twic887.pgn	E61
Gibiec, Ernest	2279	2011.10.23	B07	TCh-CZE Liga1 Vychod		2011.10.02			91	0-1	2	Czech Rep CZE		Jakubiec, Edyta	2215	Labortech Ostrava B	twic887.pgn	B07
Krajina, Ales	2205	2011.10.23	B02	TCh-CZE Liga1 Vychod		2011.10.02			49	1/2-1/2	2	Czech Rep CZE		Olsar, Jaroslav	2231	Sachovy klub Karvina	twic887.pgn	B02
Lys, Josef	2184	2011.10.23	C00	TCh-CZE Liga1 Vychod		2011.10.02			92	1-0	2	Czech Rep CZE		Pacl, Vaclav	2179	Labortech Ostrava B	twic887.pgn	C00
Kanok, Jaroslav	2192	2011.10.23	B01	TCh-CZE Liga1 Vychod		2011.10.02			81	0-1	2	Czech Rep CZE		Grustik, Radomir	2218	Sachovy klub Karvina	twic887.pgn	B01
Zimniok, Lubomir	2125	2011.10.23	A54	TCh-CZE Liga1 Vychod		2011.10.02			107	0-1	2	Czech Rep CZE		Kovar, Oldrich	2058	Labortech Ostrava B	twic887.pgn	A54
Kanovsky, David	2462	2011.10.23	A65	TCh-CZE Liga1 Vychod		2011.10.02			64	1-0	2	Czech Rep CZE		Chytilek, Roman	2393	SK Zlin B	twic887.pgn	A70
Roubalik, Jakub	2307	2011.10.23	B90	TCh-CZE Liga1 Vychod		2011.10.02			107	1/2-1/2	2	Czech Rep CZE		Biolek, Richard	2464	A64 Grygov B	twic887.pgn	B90
Sluka, Radek	2276	2011.10.23	B32	TCh-CZE Liga1 Vychod		2011.10.02			57	0-1	2	Czech Rep CZE		Krcal, Michal	2130	SK Zlin B	twic887.pgn	B32
Rubal, Adam	2232	2011.10.23	E92	TCh-CZE Liga1 Vychod		2011.10.02			59	1/2-1/2	2	Czech Rep CZE		Obsivac, Josef	2274	A64 Grygov B	twic887.pgn	E92
Ruzicka, Petr	2264	2011.10.23	B50	TCh-CZE Liga1 Vychod		2011.10.02			80	1/2-1/2	2	Czech Rep CZE		Senkyr, Martin	2202	SK Zlin B	twic887.pgn	B50
Korenek, Petr	2183	2011.10.23	B08	TCh-CZE Liga1 Vychod		2011.10.02			78	1-0	2	Czech Rep CZE		Fuksik, Jakub	2145	A64 Grygov B	twic887.pgn	B08
Zatloukal, Petr	2139	2011.10.23	B12	TCh-CZE Liga1 Vychod		2011.10.02			80	1-0	2	Czech Rep CZE		Koutny, Petr	2156	SK Zlin B	twic887.pgn	B12
Dubina, Pavel	2161	2011.10.23	A22	TCh-CZE Liga1 Vychod		2011.10.02			84	1-0	2	Czech Rep CZE		Soban, Jaroslav	2122	A64 Grygov B	twic887.pgn	A22
Butkiewicz, Lukasz	2430	2011.10.23	B52	TCh-CZE Liga1 Vychod		2011.10.02			101	0-1	2	Czech Rep CZE		Kulovana, Eva	2300	SK Gordic	twic887.pgn	B52
Piza, Vlastimil	2252	2011.10.23	E62	TCh-CZE Liga1 Vychod		2011.10.02			74	1-0	2	Czech Rep CZE		Stachowiak, Kamil	2425	Tatran Litovel B	twic887.pgn	E62
Belunek, Vladimir	2273	2011.10.23	E63	TCh-CZE Liga1 Vychod		2011.10.02			71	0-1	2	Czech Rep CZE		Sedlacek, Oldrich	2259	SK Gordic	twic887.pgn	E63
Karasek, Lukas	2174	2011.10.23	D59	TCh-CZE Liga1 Vychod		2011.10.02			85	1/2-1/2	2	Czech Rep CZE		Vanek, Ladislav	2199	Tatran Litovel B	twic887.pgn	D59
Beil, Zdenek	2256	2011.10.23	A00	TCh-CZE Liga1 Vychod		2011.10.02			79	0-1	2	Czech Rep CZE		Zigo, Viktor	2272	SK Gordic	twic887.pgn	A00
Svanda, Pavel	2159	2011.10.23	C40	TCh-CZE Liga1 Vychod		2011.10.02			79	0-1	2	Czech Rep CZE		Navratil, Jiri3	2047	Tatran Litovel B	twic887.pgn	C40
Krejci, Jan1	2195	2011.10.23	C42	TCh-CZE Liga1 Vychod		2011.10.02			139	0-1	2	Czech Rep CZE		Bina, Josef	2155	SK Gordic	twic887.pgn	C42
Hron, Robert	2106	2011.10.23	C00	TCh-CZE Liga1 Vychod		2011.10.02			108	1/2-1/2	2	Czech Rep CZE		Strasil, Pavel	2109	Tatran Litovel B	twic887.pgn	C00
Zpevak, Pavel	2392	2011.10.23	C02	TCh-CZE Liga1 Vychod		2011.10.02			82	1-0	2	Czech Rep CZE		Sabol, Marian	2371	2222 SK Polabiny B	twic887.pgn	C02
Cerveny, Martin	2347	2011.10.23	D02	TCh-CZE Liga1 Vychod		2011.10.02			88	1-0	2	Czech Rep CZE		Sosna, Jan	2398	SK Stare Mesto	twic887.pgn	D02
Bazant, Petr Jr	2370	2011.10.23	E10	TCh-CZE Liga1 Vychod		2011.10.02			75	1/2-1/2	2	Czech Rep CZE		Jedlicka, Ales	2262	2222 SK Polabiny B	twic887.pgn	E10
Mojzis, Jaroslav	2219	2011.10.23	B23	TCh-CZE Liga1 Vychod		2011.10.02			66	1/2-1/2	2	Czech Rep CZE		Uricar, Jakub	2212	SK Stare Mesto	twic887.pgn	B23
Bazant, Petr Sr	2233	2011.10.23	D35	TCh-CZE Liga1 Vychod		2011.10.02			81	1/2-1/2	2	Czech Rep CZE		Lahner, Jakub	2282	2222 SK Polabiny B	twic887.pgn	D35
Navratil, Frantisek	2193	2011.10.23	B40	TCh-CZE Liga1 Vychod		2011.10.02			78	1-0	2	Czech Rep CZE		Kapusta, Petr	2158	SK Stare Mesto	twic887.pgn	B40
Knazovcik, Ladislav	2257	2011.10.23	D02	TCh-CZE Liga1 Vychod		2011.10.02			96	1-0	2	Czech Rep CZE		Kourek, Josef	2136	2222 SK Polabiny B	twic887.pgn	D02
Silar, Lubomir	2154	2011.10.23	B83	TCh-CZE Liga1 Vychod		2011.10.02			81	0-1	2	Czech Rep CZE		Dobes, Vojtech	2061	SK Stare Mesto	twic887.pgn	B83
Petenyi, Tamas	2347	2011.10.02	C56	TCh-CZE Liga 1 Zapad		2011.10.02			127	0-1	1.1	Czech Rep CZE		Docekal, Jan	2307	SK Sokol Vysehrad	twic887.pgn	C56
Chloupek, Stanislav	2338	2011.10.02	E17	TCh-CZE Liga 1 Zapad		2011.10.02			74	1/2-1/2	1.2	Czech Rep CZE		Freisler, Pavel	2323	SK Holdia DP Praha B	twic887.pgn	E17
Varga, David	2355	2011.10.02	D15	TCh-CZE Liga 1 Zapad		2011.10.02			108	1/2-1/2	1.3	Czech Rep CZE		Netusil, Miloslav	2318	SK Sokol Vysehrad	twic887.pgn	D15
Vlasak, Lukas	2319	2011.10.02	A15	TCh-CZE Liga 1 Zapad		2011.10.02			84	1-0	1.4	Czech Rep CZE		Pribyl, Martin	2343	SK Holdia DP Praha B	twic887.pgn	A15
Tuma, Jakub	2288	2011.10.02	A45	TCh-CZE Liga 1 Zapad		2011.10.02			118	1/2-1/2	1.5	Czech Rep CZE		Tichy, Vladimir	2257	SK Sokol Vysehrad	twic887.pgn	A45
Vanek, Petr	2205	2011.10.02	C00	TCh-CZE Liga 1 Zapad		2011.10.02			80	1-0	1.6	Czech Rep CZE		Bednar, Marcel	2257	SK Holdia DP Praha B	twic887.pgn	C00
Adamek, Zdenek	2252	2011.10.02	B07	TCh-CZE Liga 1 Zapad		2011.10.02			99	0-1	1.7	Czech Rep CZE		Chalupa, Ivan	2139	SK Sokol Vysehrad	twic887.pgn	B07
Boukal, Petr	2207	2011.10.02	A05	TCh-CZE Liga 1 Zapad		2011.10.02			120	1-0	1.8	Czech Rep CZE		Benes, Petr1	2089	SK Holdia DP Praha B	twic887.pgn	A05
Nun, Jiri	2372	2011.10.02	B30	TCh-CZE Liga 1 Zapad		2011.10.02			56	1-0	1.1	Czech Rep CZE		Svoboda, Vaclav2	2321	OAZA Praha	twic887.pgn	B30
Vedral, Oldrich	2296	2011.10.02	A80	TCh-CZE Liga 1 Zapad		2011.10.02			51	0-1	1.2	Czech Rep CZE		Mozny, Milos	2346	TJ Slavia Hradec Kralove	twic887.pgn	A80
Rosko, Lubos	2322	2011.10.02	B23	TCh-CZE Liga 1 Zapad		2011.10.02			63	0-1	1.3	Czech Rep CZE		Kubecka, David	2256	OAZA Praha	twic887.pgn	B23
Erneker, Josef	2251	2011.10.02	D43	TCh-CZE Liga 1 Zapad		2011.10.02			94	1-0	1.4	Czech Rep CZE		Juptner, Jan	2318	TJ Slavia Hradec Kralove	twic887.pgn	D43
Moravec, Michal	2296	2011.10.02	A34	TCh-CZE Liga 1 Zapad		2011.10.02			66	1-0	1.5	Czech Rep CZE		Straka, Vojtech	2246	OAZA Praha	twic887.pgn	A34
Klecker, Tadeas	2191	2011.10.02	C41	TCh-CZE Liga 1 Zapad		2011.10.02			76	1-0	1.6	Czech Rep CZE		Vacek, Martin	2259	TJ Slavia Hradec Kralove	twic887.pgn	C41
Doring, Robert	2184	2011.10.02	C44	TCh-CZE Liga 1 Zapad		2011.10.02			50	1/2-1/2	1.7	Czech Rep CZE		Cuhra, Martin	2169	OAZA Praha	twic887.pgn	C44
Pirklova, Hana	2107	2011.10.02	B07	TCh-CZE Liga 1 Zapad		2011.10.02			77	1/2-1/2	1.8	Czech Rep CZE		Nun, Josef	2269	TJ Slavia Hradec Kralove	twic887.pgn	B07
Bernasek, Jan	2464	2011.10.02	B51	TCh-CZE Liga 1 Zapad		2011.10.02			63	0-1	1.1	Czech Rep CZE		Turner, Jan	2395	Sakal Kozolupy	twic887.pgn	B51
Michalek, Jan	2332	2011.10.02	A40	TCh-CZE Liga 1 Zapad		2011.10.02			112	1-0	1.2	Czech Rep CZE		Cernousek, Lukas	2438	ERA-Postovni sporitelna A	twic887.pgn	A40
Jirka, Jiri	2415	2011.10.02	C64	TCh-CZE Liga 1 Zapad		2011.10.02			72	1/2-1/2	1.3	Czech Rep CZE		Havlikova, Kristyna	2285	Sakal Kozolupy	twic887.pgn	C64
Fiala, Robert	2288	2011.10.02	A03	TCh-CZE Liga 1 Zapad		2011.10.02			51	0-1	1.4	Czech Rep CZE		Vavra, Pavel1	2389	ERA-Postovni sporitelna A	twic887.pgn	A03
Priborsky, Jan	2351	2011.10.02	A49	TCh-CZE Liga 1 Zapad		2011.10.02			155	1/2-1/2	1.5	Czech Rep CZE		Cesal, Jaroslav	2211	Sakal Kozolupy	twic887.pgn	A49
Folk, Petr	2238	2011.10.02	E63	TCh-CZE Liga 1 Zapad		2011.10.02			86	1/2-1/2	1.6	Czech Rep CZE		Kovar, Vojtech	2308	ERA-Postovni sporitelna A	twic887.pgn	E63
Simek, Petr2	2277	2011.10.02	A10	TCh-CZE Liga 1 Zapad		2011.10.02			77	0-1	1.7	Czech Rep CZE		Turner, Radek	2128	Sakal Kozolupy	twic887.pgn	A10
Folkova, Martina	2136	2011.10.02	D35	TCh-CZE Liga 1 Zapad		2011.10.02			85	1/2-1/2	1.8	Czech Rep CZE		Pokorny, Petr	2262	ERA-Postovni sporitelna A	twic887.pgn	D35
Koziak, Vitali	2493	2011.10.02	D12	TCh-CZE Liga 1 Zapad		2011.10.02			75	1/2-1/2	1.1	Czech Rep CZE		Sodoma, Jan	2380	ERA-Postovni sporitelna B	twic887.pgn	D12
Skara, Vladimir	2219	2011.10.02	A61	TCh-CZE Liga 1 Zapad		2011.10.02			64	1-0	1.2	Czech Rep CZE		Meduna, Eduard1	2420	SK AD Jicin	twic887.pgn	A61
Mkhitaryan, Karlen	2154	2011.10.02	D11	TCh-CZE Liga 1 Zapad		2011.10.02			70	1-0	1.3	Czech Rep CZE		Kozak, Milos	2191	ERA-Postovni sporitelna B	twic887.pgn	D11
Sura, Jaroslav	2187	2011.10.02	A43	TCh-CZE Liga 1 Zapad		2011.10.02			52	1-0	1.4	Czech Rep CZE		Jurek, Josef	2337	SK AD Jicin	twic887.pgn	A43
Fiala, Jaroslav	2235	2011.10.02	B06	TCh-CZE Liga 1 Zapad		2011.10.02			42	0-1	1.5	Czech Rep CZE		Novacek, Jan	2138	ERA-Postovni sporitelna B	twic887.pgn	B06
Korschner, Miroslav	2117	2011.10.02	A38	TCh-CZE Liga 1 Zapad		2011.10.02			67	0-1	1.6	Czech Rep CZE		Urban, Zdenek	2176	SK AD Jicin	twic887.pgn	A38
Novotny, Jaroslav1	2173	2011.10.02	E12	TCh-CZE Liga 1 Zapad		2011.10.02			79	1/2-1/2	1.7	Czech Rep CZE		Vecerka, Pavel	2091	ERA-Postovni sporitelna B	twic887.pgn	E12
Jirovsky, Milos	2466	2011.10.02	B61	TCh-CZE Liga 1 Zapad		2011.10.02			84	1/2-1/2	1.1	Czech Rep CZE		Oral, Tomas	2526	JOLY Lysa nad Labem B	twic887.pgn	B61
Priehoda, Vitezslav	2388	2011.10.02	A01	TCh-CZE Liga 1 Zapad		2011.10.02			95	0-1	1.2	Czech Rep CZE		Dolezal, Radoslav1	2393	TJ Pankrac	twic887.pgn	A01
Polasek, Jaroslav	2309	2011.10.02	A97	TCh-CZE Liga 1 Zapad		2011.10.02			89	0-1	1.3	Czech Rep CZE		Spacek, Petr	2398	JOLY Lysa nad Labem B	twic887.pgn	A97
Londyn, Radek	2373	2011.10.02	B13	TCh-CZE Liga 1 Zapad		2011.10.02			116	1-0	1.4	Czech Rep CZE		Svoboda, Svatopluk	2285	TJ Pankrac	twic887.pgn	B13
Dvorak, Tomas	2280	2011.10.02	A15	TCh-CZE Liga 1 Zapad		2011.10.02			100	1-0	1.5	Czech Rep CZE		Jurasek, Miroslav	2293	JOLY Lysa nad Labem B	twic887.pgn	A15
Balacek, Tadeas	2245	2011.10.02	E71	TCh-CZE Liga 1 Zapad		2011.10.02			109	1/2-1/2	1.6	Czech Rep CZE		Tupy, Martin	2264	TJ Pankrac	twic887.pgn	E71
Vokoun, Jan	2161	2011.10.02	B06	TCh-CZE Liga 1 Zapad		2011.10.02			56	1-0	1.7	Czech Rep CZE		Munk, Petr	2190	JOLY Lysa nad Labem B	twic887.pgn	B06
Husarik, Branko	2189	2011.10.02	A35	TCh-CZE Liga 1 Zapad		2011.10.02			116	1-0	1.8	Czech Rep CZE		Pesout, Jan	2249	TJ Pankrac	twic887.pgn	A35
Rasik, Vitezslav	2473	2011.10.02	B09	TCh-CZE Liga 1 Zapad		2011.10.02			45	0-1	1.1	Czech Rep CZE		Kulhanek, Tomas	2371	1. Novoborsky SK B	twic887.pgn	B09
Vrana, Jan	2290	2011.10.02	A13	TCh-CZE Liga 1 Zapad		2011.10.02			143	1/2-1/2	1.2	Czech Rep CZE		Hausner, Ivan	2407	SK Mahrla Praha	twic887.pgn	A13
Cifka, Stanislav	2409	2011.10.02	A40	TCh-CZE Liga 1 Zapad		2011.10.02			86	1/2-1/2	1.3	Czech Rep CZE		Kucera, Petr1	2386	1. Novoborsky SK B	twic887.pgn	A40
Vaculik, Martin	2247	2011.10.02	D27	TCh-CZE Liga 1 Zapad		2011.10.02			81	1/2-1/2	1.4	Czech Rep CZE		Orsag, Milan1	2407	SK Mahrla Praha	twic887.pgn	D27
Ondrus, Martin	2301	2011.10.02	B35	TCh-CZE Liga 1 Zapad		2011.10.02			70	1-0	1.5	Czech Rep CZE		Oresky, Jan	2227	1. Novoborsky SK B	twic887.pgn	B35
Braun, Marek	2129	2011.10.02	E81	TCh-CZE Liga 1 Zapad		2011.10.02			84	1-0	1.6	Czech Rep CZE		Fajman, Petr	2269	SK Mahrla Praha	twic887.pgn	E81
Belaska, Premysl	2231	2011.10.02	A62	TCh-CZE Liga 1 Zapad		2011.10.02			75	0-1	1.7	Czech Rep CZE		Kucera, Petr3	2158	1. Novoborsky SK B	twic887.pgn	A62
Jinova, Lucie	2123	2011.10.02	A05	TCh-CZE Liga 1 Zapad		2011.10.02			62	1-0	1.8	Czech Rep CZE		Pochinkov, Andrey	2181	SK Mahrla Praha	twic887.pgn	A05
Navara, David	2705	2011.10.30	A46	TCh-CZE Liga 1 Zapad		2011.10.02			124	1/2-1/2	2.1	Czech Rep CZE		Votava, Jan	2538	SK Holdia DP Praha B	twic887.pgn	A46
Sergeev, Vladimir	2526	2011.10.30	B05	TCh-CZE Liga 1 Zapad		2011.10.02			84	1/2-1/2	2.2	Czech Rep CZE		Kalod, Radek	2500	SK Mahrla Praha	twic887.pgn	B05
Rasik, Vitezslav	2473	2011.10.30	A49	TCh-CZE Liga 1 Zapad		2011.10.02			77	1/2-1/2	2.3	Czech Rep CZE		Pribyl, Josef	2305	SK Holdia DP Praha B	twic887.pgn	A49
Freisler, Pavel	2323	2011.10.30	E11	TCh-CZE Liga 1 Zapad		2011.10.02			88	1-0	2.4	Czech Rep CZE		Vokac, Marek	2471	SK Mahrla Praha	twic887.pgn	E11
Hausner, Ivan	2407	2011.10.30	E90	TCh-CZE Liga 1 Zapad		2011.10.02			115	0-1	2.5	Czech Rep CZE		Pribyl, Martin	2343	SK Holdia DP Praha B	twic887.pgn	E90
Tuma, Jakub	2288	2011.10.30	E80	TCh-CZE Liga 1 Zapad		2011.10.02			74	1-0	2.6	Czech Rep CZE		Cifka, Stanislav	2409	SK Mahrla Praha	twic887.pgn	E80
Orsag, Milan1	2407	2011.10.30	D32	TCh-CZE Liga 1 Zapad		2011.10.02			52	1-0	2.7	Czech Rep CZE		Bednar, Marcel	2257	SK Holdia DP Praha B	twic887.pgn	D32
Adamek, Zdenek	2252	2011.10.30	B00	TCh-CZE Liga 1 Zapad		2011.10.02			114	1/2-1/2	2.8	Czech Rep CZE		Schula, Michal	2273	SK Mahrla Praha	twic887.pgn	B00
Kulhanek, Tomas	2371	2011.10.30	A20	TCh-CZE Liga 1 Zapad		2011.10.02			42	1/2-1/2	2.1	Czech Rep CZE		Jirovsky, Milos	2466	TJ Pankrac	twic887.pgn	A20
Dolezal, Radoslav1	2393	2011.10.30	C39	TCh-CZE Liga 1 Zapad		2011.10.02			166	1-0	2.2	Czech Rep CZE		Vrana, Jan	2290	1. Novoborsky SK B	twic887.pgn	C39
Kucera, Petr1	2386	2011.10.30	C02	TCh-CZE Liga 1 Zapad		2011.10.02			119	1/2-1/2	2.3	Czech Rep CZE		Dvorak, Tomas	2280	TJ Pankrac	twic887.pgn	C02
Tupy, Martin	2264	2011.10.30	B52	TCh-CZE Liga 1 Zapad		2011.10.02			77	0-1	2.4	Czech Rep CZE		Stastny, Jan	2246	1. Novoborsky SK B	twic887.pgn	B52
Vaculik, Martin	2247	2011.10.30	A04	TCh-CZE Liga 1 Zapad		2011.10.02			43	1/2-1/2	2.5	Czech Rep CZE		Vokoun, Jan	2161	TJ Pankrac	twic887.pgn	A04
Pesout, Jan	2249	2011.10.30	B98	TCh-CZE Liga 1 Zapad		2011.10.02			111	0-1	2.6	Czech Rep CZE		Oresky, Jan	2227	1. Novoborsky SK B	twic887.pgn	B98
Braun, Marek	2129	2011.10.30	A39	TCh-CZE Liga 1 Zapad		2011.10.02			67	0-1	2.7	Czech Rep CZE		Plesek, Jiri	2168	TJ Pankrac	twic887.pgn	E65
Petr, Jan1	2203	2011.10.30	A45	TCh-CZE Liga 1 Zapad		2011.10.02			76	1-0	2.8	Czech Rep CZE		Kucera, Petr3	2158	1. Novoborsky SK B	twic887.pgn	A45
Stocek, Jiri	2600	2011.10.30	A15	TCh-CZE Liga 1 Zapad		2011.10.02			112	1-0	2.1	Czech Rep CZE		Romanov, Evgeny	2639	SK AD Jicin	twic887.pgn	A15
Spirin, Oleg	2493	2011.10.30	B14	TCh-CZE Liga 1 Zapad		2011.10.02			57	1/2-1/2	2.2	Czech Rep CZE		Oral, Tomas	2526	JOLY Lysa nad Labem B	twic887.pgn	B14
Likavsky, Tomas	2486	2011.10.30	D37	TCh-CZE Liga 1 Zapad		2011.10.02			43	1/2-1/2	2.3	Czech Rep CZE		Voloshin, Leonid	2449	SK AD Jicin	twic887.pgn	D37
Zezulkin, Jurij	2450	2011.10.30	D83	TCh-CZE Liga 1 Zapad		2011.10.02			45	1-0	2.4	Czech Rep CZE		Priehoda, Vitezslav	2388	JOLY Lysa nad Labem B	twic887.pgn	D83
Spacek, Petr	2398	2011.10.30	D91	TCh-CZE Liga 1 Zapad		2011.10.02			68	0-1	2.5	Czech Rep CZE		Meduna, Eduard1	2420	SK AD Jicin	twic887.pgn	D91
Lechtynsky, Jiri	2375	2011.10.30	E00	TCh-CZE Liga 1 Zapad		2011.10.02			79	1/2-1/2	2.6	Czech Rep CZE		Londyn, Radek	2373	JOLY Lysa nad Labem B	twic887.pgn	E00
Neckar, Lubomir	2367	2011.10.30	D58	TCh-CZE Liga 1 Zapad		2011.10.02			46	1/2-1/2	2.7	Czech Rep CZE		Jurek, Josef	2337	SK AD Jicin	twic887.pgn	D58
Fiala, Jaroslav	2235	2011.10.30	B06	TCh-CZE Liga 1 Zapad		2011.10.02			120	1-0	2.8	Czech Rep CZE		Suran, Jan	2360	JOLY Lysa nad Labem B	twic887.pgn	B06
Sodoma, Jan	2380	2011.10.30	E39	TCh-CZE Liga 1 Zapad		2011.10.02			68	1-0	2.1	Czech Rep CZE		Bernasek, Jan	2464	ERA-Postovni sporitelna A	twic887.pgn	E39
Cernousek, Lukas	2438	2011.10.30	B94	TCh-CZE Liga 1 Zapad		2011.10.02			53	0-1	2.2	Czech Rep CZE		Skara, Vladimir	2219	ERA-Postovni sporitelna B	twic887.pgn	B94
Kozak, Milos	2191	2011.10.30	E01	TCh-CZE Liga 1 Zapad		2011.10.02			26	1-0	2.3	Czech Rep CZE		Jirka, Jiri	2415	ERA-Postovni sporitelna A	twic887.pgn	E01
Vavra, Pavel1	2389	2011.10.30	D03	TCh-CZE Liga 1 Zapad		2011.10.02			12	1/2-1/2	2.4	Czech Rep CZE		Lamser, Jan	2181	ERA-Postovni sporitelna B	twic887.pgn	D03
Novacek, Jan	2138	2011.10.30	D09	TCh-CZE Liga 1 Zapad		2011.10.02			74	1-0	2.5	Czech Rep CZE		Studnicka, Tomas	2359	ERA-Postovni sporitelna A	twic887.pgn	D09
Priborsky, Jan	2351	2011.10.30	B21	TCh-CZE Liga 1 Zapad		2011.10.02			88	0-1	2.6	Czech Rep CZE		Fronek, Vitezslav	2095	ERA-Postovni sporitelna B	twic887.pgn	B21
Vecerka, Pavel	2091	2011.10.30	D52	TCh-CZE Liga 1 Zapad		2011.10.02			96	1-0	2.7	Czech Rep CZE		Kovar, Vojtech	2308	ERA-Postovni sporitelna A	twic887.pgn	D52
Simek, Petr2	2277	2011.10.30	D02	TCh-CZE Liga 1 Zapad		2011.10.02			83	0-1	2.8	Czech Rep CZE		Lacha, Josef	2065	ERA-Postovni sporitelna B	twic887.pgn	D02
Michalek, Jan	2332	2011.10.30	B06	TCh-CZE Liga 1 Zapad		2011.10.02			62	1-0	2.1	Czech Rep CZE		Petr, Martin	2526	TJ Slavia Hradec Kralove	twic887.pgn	B06
Nun, Jiri	2372	2011.10.30	B30	TCh-CZE Liga 1 Zapad		2011.10.02			95	1/2-1/2	2.2	Czech Rep CZE		Novak, Pavel1	2370	Sakal Kozolupy	twic887.pgn	B30
Fiala, Robert	2288	2011.10.30	B42	TCh-CZE Liga 1 Zapad		2011.10.02			80	1-0	2.3	Czech Rep CZE		Korinek, Ondrej	2335	TJ Slavia Hradec Kralove	twic887.pgn	B42
Rosko, Lubos	2322	2011.10.30	B99	TCh-CZE Liga 1 Zapad		2011.10.02			35	1/2-1/2	2.4	Czech Rep CZE		Folk, Petr	2238	Sakal Kozolupy	twic887.pgn	B99
Zigo, Viktor	2272	2011.10.30	D35	TCh-CZE Liga 1 Zapad		2011.10.02			66	1-0	2.5	Czech Rep CZE		Juptner, Jan	2318	TJ Slavia Hradec Kralove	twic887.pgn	D35
Prymula, Roman	2255	2011.10.30	D00	TCh-CZE Liga 1 Zapad		2011.10.02			68	1/2-1/2	2.6	Czech Rep CZE		Pokrupa, Marek	2222	Sakal Kozolupy	twic887.pgn	A80
Vachal, Josef2	2191	2011.10.30	D37	TCh-CZE Liga 1 Zapad		2011.10.02			113	0-1	2.7	Czech Rep CZE		Moravec, Michal	2296	TJ Slavia Hradec Kralove	twic887.pgn	D37
Vacek, Martin	2259	2011.10.30	A15	TCh-CZE Liga 1 Zapad		2011.10.02			91	0-1	2.8	Czech Rep CZE		Turner, Radek	2128	Sakal Kozolupy	twic887.pgn	A15
Svoboda, Vaclav2	2321	2011.10.30	A37	TCh-CZE Liga 1 Zapad		2011.10.02			119	0-1	2.1	Czech Rep CZE		Docekal, Jan	2307	SK Sokol Vysehrad	twic887.pgn	A37
Chloupek, Stanislav	2338	2011.10.30	E11	TCh-CZE Liga 1 Zapad		2011.10.02			100	1-0	2.2	Czech Rep CZE		Vedral, Oldrich	2296	OAZA Praha	twic887.pgn	E11
Kubecka, David	2256	2011.10.30	E90	TCh-CZE Liga 1 Zapad		2011.10.02			185	1/2-1/2	2.3	Czech Rep CZE		Petran, Peter	2297	SK Sokol Vysehrad	twic887.pgn	E90
