sfen	depth	ev	mate	nodes	best	pv
1r1r2k1/p3qp2/np2pbpp/2p5/P1RP1N2/1P2P1P1/2Q2P1P/2R1B1K1 w - -	5	100	False	651	e1c3	['e1c3', 'e6e5', 'd4e5', 'f6e5']
1r1r2k1/p3qp2/np2pbpp/2p5/P1RP1N2/1P2P1P1/2Q2P1P/2R1B1K1 w - -	6	142	False	1279	d4c5	['d4c5', 'b6c5', 'e1a5', 'd8c8', 'h2h4']
1r1r2k1/p3qp2/np2pbpp/2p5/P1RP1N2/1P2P1P1/2Q2P1P/2R1B1K1 w - -	7	138	False	1753	d4c5	['d4c5', 'b6c5', 'f4d3']
1r1r2k1/p3qp2/np2pbpp/2p5/P1RP1N2/1P2P1P1/2Q2P1P/2R1B1K1 w - -	8	132	False	2440	d4c5	['d4c5', 'a6c5', 'b3b4', 'c5d7', 'c4c7', 'e7e8']
1r1r2k1/p3qp2/np2pbpp/2p5/P1RP1N2/1P2P1P1/2Q2P1P/2R1B1K1 w - -	9	134	False	6338	d4c5	['d4c5', 'b6c5', 'e1a5', 'd8c8', 'f4d3', 'e7b7', 'd3c5', 'c8c5', 'c4c5', 'a6c5', 'c2c5']
1r1r2k1/p3qp2/np2pbpp/2p5/P1RP1N2/1P2P1P1/2Q2P1P/2R1B1K1 w - -	10	157	False	9785	d4c5	['d4c5', 'b6c5', 'e1a5', 'd8e8', 'f4d3', 'e7b7', 'a5c3']
rn1qkb1r/pbpppp1p/1p3np1/8/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq -	1	40	False	26	d2d4	['d2d4']
rn1qkb1r/pbpppp1p/1p3np1/8/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq -	2	107	False	76	b2b4	['b2b4']
rn1qkb1r/pbpppp1p/1p3np1/8/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq -	3	119	False	136	d2d4	['d2d4']
rn1qkb1r/pbpppp1p/1p3np1/8/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq -	4	128	False	165	b2b4	['b2b4']
rn1qkb1r/pbpppp1p/1p3np1/8/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq -	5	128	False	254	b2b4	['b2b4', 'b7f3']
rn1qkb1r/pbpppp1p/1p3np1/8/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq -	6	112	False	509	d2d4	['d2d4', 'd7d5']
rn1qkb1r/pbpppp1p/1p3np1/8/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq -	7	108	False	2551	b1c3	['b1c3', 'f8g7', 'f1e1', 'd7d6', 'e2e4', 'e8g8']
rn1qkb1r/pbpppp1p/1p3np1/8/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq -	8	145	False	5040	c2c4	['c2c4', 'f8g7', 'd2d4', 'e8g8']
rn1qkb1r/pbpppp1p/1p3np1/8/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq -	9	99	False	8709	c2c4	['c2c4', 'c7c5', 'b1c3', 'f8g7', 'd2d4', 'c5d4', 'd1d4', 'e8g8', 'd4h4', 'd7d6', 'f3g5']
rn1qkb1r/pbpppp1p/1p3np1/8/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq -	10	68	False	23643	b2b3	['b2b3', 'f8g7', 'c2c4', 'c7c5', 'c1b2', 'e8g8', 'e2e3', 'e7e6', 'd2d4', 'd7d6']
3r1rk1/ppp1qpp1/1n5p/3nP3/4B1b1/5N2/PPQB1PPP/3R1RK1 w - -	1	115	False	47	h2h3	['h2h3']
3r1rk1/ppp1qpp1/1n5p/3nP3/4B1b1/5N2/PPQB1PPP/3R1RK1 w - -	2	152	False	121	f1e1	['f1e1']
3r1rk1/ppp1qpp1/1n5p/3nP3/4B1b1/5N2/PPQB1PPP/3R1RK1 w - -	3	152	False	172	f1e1	['f1e1']
3r1rk1/ppp1qpp1/1n5p/3nP3/4B1b1/5N2/PPQB1PPP/3R1RK1 w - -	4	152	False	215	f1e1	['f1e1']
3r1rk1/ppp1qpp1/1n5p/3nP3/4B1b1/5N2/PPQB1PPP/3R1RK1 w - -	5	152	False	302	f1e1	['f1e1', 'g4f3']
3r1rk1/ppp1qpp1/1n5p/3nP3/4B1b1/5N2/PPQB1PPP/3R1RK1 w - -	6	134	False	604	f1e1	['f1e1', 'c7c6', 'h2h3']
3r1rk1/ppp1qpp1/1n5p/3nP3/4B1b1/5N2/PPQB1PPP/3R1RK1 w - -	7	140	False	1012	f1e1	['f1e1', 'c7c6', 'a2a3']
3r1rk1/ppp1qpp1/1n5p/3nP3/4B1b1/5N2/PPQB1PPP/3R1RK1 w - -	8	117	False	1986	f1e1	['f1e1', 'd5b4', 'd2b4', 'e7b4', 'e4b7']
3r1rk1/ppp1qpp1/1n5p/3nP3/4B1b1/5N2/PPQB1PPP/3R1RK1 w - -	9	145	False	2824	f1e1	['f1e1', 'd5b4', 'd2b4', 'e7b4', 'h2h3', 'd8d1', 'e1d1']
3r1rk1/ppp1qpp1/1n5p/3nP3/4B1b1/5N2/PPQB1PPP/3R1RK1 w - -	10	164	False	6474	f1e1	['f1e1', 'd5b4', 'd2b4', 'e7b4', 'e4b7', 'd8d1', 'e1d1']
6k1/p2r1pb1/bp4p1/2pqPnQp/8/B2P1N1P/PP4P1/3RR1K1 w - -	1	114	False	45	b2b3	['b2b3']
6k1/p2r1pb1/bp4p1/2pqPnQp/8/B2P1N1P/PP4P1/3RR1K1 w - -	2	309	False	101	e5e6	['e5e6', 'f7e6', 'g5g6', 'a6d3']
6k1/p2r1pb1/bp4p1/2pqPnQp/8/B2P1N1P/PP4P1/3RR1K1 w - -	3	309	False	148	e5e6	['e5e6', 'f7e6', 'g5g6', 'a6d3']
6k1/p2r1pb1/bp4p1/2pqPnQp/8/B2P1N1P/PP4P1/3RR1K1 w - -	4	309	False	229	e5e6	['e5e6', 'f7e6', 'g5g6', 'a6d3']
6k1/p2r1pb1/bp4p1/2pqPnQp/8/B2P1N1P/PP4P1/3RR1K1 w - -	5	309	False	302	e5e6	['e5e6', 'f7e6', 'g5g6', 'a6d3']
6k1/p2r1pb1/bp4p1/2pqPnQp/8/B2P1N1P/PP4P1/3RR1K1 w - -	6	400	False	600	e5e6	['e5e6', 'g7d4', 'f3d4', 'd5d4', 'g1h1']
6k1/p2r1pb1/bp4p1/2pqPnQp/8/B2P1N1P/PP4P1/3RR1K1 w - -	7	284	False	1694	e5e6	['e5e6', 'f5d4', 'e6f7', 'd5f7']
6k1/p2r1pb1/bp4p1/2pqPnQp/8/B2P1N1P/PP4P1/3RR1K1 w - -	8	351	False	3093	e5e6	['e5e6', 'd7d8', 'd3d4', 'c5d4']
6k1/p2r1pb1/bp4p1/2pqPnQp/8/B2P1N1P/PP4P1/3RR1K1 w - -	9	302	False	6054	e5e6	['e5e6', 'g7h6', 'g5f6', 'f7e6', 'f6g6', 'd7g7', 'g6e6', 'd5e6', 'e1e6']
6k1/p2r1pb1/bp4p1/2pqPnQp/8/B2P1N1P/PP4P1/3RR1K1 w - -	10	375	False	11050	e5e6	['e5e6', 'd7d8', 'b2b3', 'a6b5']
rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -	1	62	False	30	d2d4	['d2d4']
rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -	2	117	False	84	g1f3	['g1f3']
rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -	3	117	False	121	g1f3	['g1f3']
rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -	4	117	False	152	g1f3	['g1f3']
rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -	5	152	False	204	d2d4	['d2d4', 'c7c6', 'b1d2']
rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -	6	117	False	575	g1f3	['g1f3', 'c7c6', 'd2d4', 'd8a5', 'd1d2', 'a5d2', 'c1d2']
rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -	7	114	False	1466	d2d4	['d2d4', 'f8g7', 'g1f3', 'c7c6']
rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -	8	104	False	5482	g1f3	['g1f3', 'd7d6', 'b1c3', 'c7c6']
rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -	9	114	False	8571	g1f3	['g1f3', 'c7c5', 'd2d4', 'f8g7', 'c2c3', 'c5d4', 'c3d4', 'd7d6', 'b1c3']
rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -	10	129	False	14091	d2d4	['d2d4', 'f8g7', 'g1f3', 'c7c5', 'c2c3', 'd7d5', 'd4c5', 'd5e4', 'd1d8', 'e8d8']
5bk1/2qn1pp1/p4nr1/P4N2/1p1Nr2B/5Q2/1P4PP/3R1R1K w - -	1	112	False	51	h4g3	['h4g3']
5bk1/2qn1pp1/p4nr1/P4N2/1p1Nr2B/5Q2/1P4PP/3R1R1K w - -	2	112	False	105	h4g3	['h4g3']
5bk1/2qn1pp1/p4nr1/P4N2/1p1Nr2B/5Q2/1P4PP/3R1R1K w - -	3	112	False	171	h4g3	['h4g3']
5bk1/2qn1pp1/p4nr1/P4N2/1p1Nr2B/5Q2/1P4PP/3R1R1K w - -	4	112	False	229	h4g3	['h4g3']
5bk1/2qn1pp1/p4nr1/P4N2/1p1Nr2B/5Q2/1P4PP/3R1R1K w - -	5	-67	False	1580	d1e1	['d1e1', 'd7e5', 'f3d1']
5bk1/2qn1pp1/p4nr1/P4N2/1p1Nr2B/5Q2/1P4PP/3R1R1K w - -	6	-87	False	3506	d1e1	['d1e1', 'd7e5', 'f3d1', 'e5c4']
5bk1/2qn1pp1/p4nr1/P4N2/1p1Nr2B/5Q2/1P4PP/3R1R1K w - -	7	-125	False	7204	h4g3	['h4g3', 'c7a5', 'h2h3', 'd7e5', 'g3e5', 'a5e5', 'd4c6']
5bk1/2qn1pp1/p4nr1/P4N2/1p1Nr2B/5Q2/1P4PP/3R1R1K w - -	8	-125	False	8799	h4g3	['h4g3', 'c7a5', 'h2h3', 'd7e5', 'g3e5', 'a5e5', 'd4c6']
5bk1/2qn1pp1/p4nr1/P4N2/1p1Nr2B/5Q2/1P4PP/3R1R1K w - -	9	-93	False	15894	h4g3	['h4g3', 'd7e5', 'f3f2', 'c7a5', 'f2c2', 'a5d5']
5bk1/2qn1pp1/p4nr1/P4N2/1p1Nr2B/5Q2/1P4PP/3R1R1K w - -	10	-112	False	31735	h4g3	['h4g3', 'd7e5', 'f3b3', 'f6h5', 'd1c1', 'c7d7', 'g3e5', 'e4e5']
1rr3k1/p3ppb1/5np1/q2P2Q1/1p1B4/P2B1P2/1PP3P1/1K1R3R w - -	1	144	False	86	a3a4	['a3a4', 'a5a4']
1rr3k1/p3ppb1/5np1/q2P2Q1/1p1B4/P2B1P2/1PP3P1/1K1R3R w - -	2	144	False	181	a3a4	['a3a4', 'a5a4']
1rr3k1/p3ppb1/5np1/q2P2Q1/1p1B4/P2B1P2/1PP3P1/1K1R3R w - -	3	144	False	263	a3a4	['a3a4', 'a5a4']
1rr3k1/p3ppb1/5np1/q2P2Q1/1p1B4/P2B1P2/1PP3P1/1K1R3R w - -	4	144	False	336	a3a4	['a3a4', 'a5a4']
1rr3k1/p3ppb1/5np1/q2P2Q1/1p1B4/P2B1P2/1PP3P1/1K1R3R w - -	5	91	False	865	a3a4	['a3a4', 'b4b3']
1rr3k1/p3ppb1/5np1/q2P2Q1/1p1B4/P2B1P2/1PP3P1/1K1R3R w - -	6	64	False	2247	a3b4	['a3b4', 'b8b4', 'd3g6', 'f7g6', 'g5g6']
1rr3k1/p3ppb1/5np1/q2P2Q1/1p1B4/P2B1P2/1PP3P1/1K1R3R w - -	7	43	False	3558	a3b4	['a3b4', 'b8b4', 'd3g6', 'f7g6', 'g5g6', 'b4a4']
1rr3k1/p3ppb1/5np1/q2P2Q1/1p1B4/P2B1P2/1PP3P1/1K1R3R w - -	8	90	False	4750	a3b4	['a3b4', 'b8b4', 'd3g6', 'f7g6', 'g5g6']
1rr3k1/p3ppb1/5np1/q2P2Q1/1p1B4/P2B1P2/1PP3P1/1K1R3R w - -	9	129	False	8576	a3a4	['a3a4', 'b4b3', 'c2b3', 'b8b3', 'd3g6', 'f7g6', 'g5g6']
1rr3k1/p3ppb1/5np1/q2P2Q1/1p1B4/P2B1P2/1PP3P1/1K1R3R w - -	10	71	False	19291	d3g6	['d3g6', 'f7g6', 'a3b4', 'b8b4', 'g5g6', 'a5a6', 'b2b3', 'g8f8']
r1q2bk1/1R3pp1/3p1n1p/3Pp3/r3P3/4B1PP/3NQPK1/1R6 w - -	1	75	False	106	e2d3	['e2d3']
r1q2bk1/1R3pp1/3p1n1p/3Pp3/r3P3/4B1PP/3NQPK1/1R6 w - -	2	104	False	214	e2f3	['e2f3']
r1q2bk1/1R3pp1/3p1n1p/3Pp3/r3P3/4B1PP/3NQPK1/1R6 w - -	3	123	False	295	e2d3	['e2d3']
r1q2bk1/1R3pp1/3p1n1p/3Pp3/r3P3/4B1PP/3NQPK1/1R6 w - -	4	659	False	353	e2f3	['e2f3']
r1q2bk1/1R3pp1/3p1n1p/3Pp3/r3P3/4B1PP/3NQPK1/1R6 w - -	5	659	False	408	e2f3	['e2f3']
r1q2bk1/1R3pp1/3p1n1p/3Pp3/r3P3/4B1PP/3NQPK1/1R6 w - -	6	175	False	1282	b7b4	['b7b4', 'a4a1']
r1q2bk1/1R3pp1/3p1n1p/3Pp3/r3P3/4B1PP/3NQPK1/1R6 w - -	7	129	False	3441	e2d3	['e2d3', 'a4a3', 'd3c4', 'a3c3', 'c4c8', 'c3c8', 'g2f3']
r1q2bk1/1R3pp1/3p1n1p/3Pp3/r3P3/4B1PP/3NQPK1/1R6 w - -	8	129	False	5037	e2d3	['e2d3', 'a4a3', 'd3c4', 'a3c3', 'c4c8', 'c3c8', 'g2f3']
r1q2bk1/1R3pp1/3p1n1p/3Pp3/r3P3/4B1PP/3NQPK1/1R6 w - -	9	129	False	7058	e2d3	['e2d3', 'g7g5', 'b1b2', 'g5g4']
r1q2bk1/1R3pp1/3p1n1p/3Pp3/r3P3/4B1PP/3NQPK1/1R6 w - -	10	121	False	18984	e2d3	['e2d3', 'a4a1', 'b7b4', 'h6h5', 'b1a1', 'a8a1']
2N4R/1r4p1/5k2/1p4p1/8/bPr3P1/P3KP2/7R w - -	1	108	False	47	h1d1	['h1d1']
2N4R/1r4p1/5k2/1p4p1/8/bPr3P1/P3KP2/7R w - -	2	108	False	86	h1d1	['h1d1']
2N4R/1r4p1/5k2/1p4p1/8/bPr3P1/P3KP2/7R w - -	3	108	False	121	h1d1	['h1d1']
2N4R/1r4p1/5k2/1p4p1/8/bPr3P1/P3KP2/7R w - -	4	108	False	156	h1d1	['h1d1']
2N4R/1r4p1/5k2/1p4p1/8/bPr3P1/P3KP2/7R w - -	5	102	False	224	h1d1	['h1d1', 'c3c2', 'd1d2', 'c2d2', 'e2d2']
2N4R/1r4p1/5k2/1p4p1/8/bPr3P1/P3KP2/7R w - -	6	102	False	368	h1d1	['h1d1', 'c3c2', 'd1d2', 'c2d2', 'e2d2']
2N4R/1r4p1/5k2/1p4p1/8/bPr3P1/P3KP2/7R w - -	7	111	False	1458	h1d1	['h1d1', 'c3c2', 'e2f3', 'c2a2', 'f3g4', 'a2f2']
2N4R/1r4p1/5k2/1p4p1/8/bPr3P1/P3KP2/7R w - -	8	77	False	3009	h1d1	['h1d1', 'c3c2', 'e2f3', 'c2a2', 'f3g4', 'a2b2', 'c8d6']
2N4R/1r4p1/5k2/1p4p1/8/bPr3P1/P3KP2/7R w - -	9	81	False	5685	h1d1	['h1d1', 'c3c2', 'e2f3', 'a3c5', 'f3g4', 'c2f2']
2N4R/1r4p1/5k2/1p4p1/8/bPr3P1/P3KP2/7R w - -	10	68	False	9876	h1d1	['h1d1', 'c3c2', 'e2f3', 'c2a2', 'f3g4', 'a2b2', 'h8h5', 'b2c2', 'd1a1']
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	1	57	False	30	d2d4	['d2d4']
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	2	122	False	68	b1c3	['b1c3']
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	3	122	False	126	b1c3	['b1c3']
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	4	122	False	155	b1c3	['b1c3']
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	5	106	False	303	b1c3	['b1c3', 'd7d6']
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	6	85	False	942	d2d4	['d2d4', 'g8f6', 'b1c3', 'c5d4', 'f3d4']
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	7	85	False	1817	b1c3	['b1c3', 'g8f6', 'd2d4', 'c5d4', 'f3d4', 'b8c6', 'd4b5']
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	8	104	False	7697	d2d4	['d2d4', 'c5d4', 'f3d4', 'a7a6', 'f1d3']
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	9	62	False	19662	b1c3	['b1c3', 'a7a6', 'd2d4', 'c5d4', 'f3d4', 'd8c7', 'd1g4', 'b8c6', 'd4c6']
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	10	66	False	28429	d2d4	['d2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'd7d6', 'c1e3', 'b8c6', 'f2f4', 'c8d7', 'd1d3']
5k2/1pr2p1Q/p2p4/3Pp3/5bPp/3B3q/PPP2r2/K2RR3 w - -	1	49	False	43	h7h8	['h7h8', 'f8e7']
5k2/1pr2p1Q/p2p4/3Pp3/5bPp/3B3q/PPP2r2/K2RR3 w - -	2	86	False	90	d3f5	['d3f5']
5k2/1pr2p1Q/p2p4/3Pp3/5bPp/3B3q/PPP2r2/K2RR3 w - -	3	86	False	142	d3f5	['d3f5']
5k2/1pr2p1Q/p2p4/3Pp3/5bPp/3B3q/PPP2r2/K2RR3 w - -	4	86	False	180	d3f5	['d3f5']
5k2/1pr2p1Q/p2p4/3Pp3/5bPp/3B3q/PPP2r2/K2RR3 w - -	5	86	False	239	d3f5	['d3f5', 'f8e7']
5k2/1pr2p1Q/p2p4/3Pp3/5bPp/3B3q/PPP2r2/K2RR3 w - -	6	94	False	687	d3f5	['d3f5', 'f8e7', 'h7h8']
5k2/1pr2p1Q/p2p4/3Pp3/5bPp/3B3q/PPP2r2/K2RR3 w - -	7	-1	False	1241	e1g1	['e1g1', 'f8e7', 'd3f5']
5k2/1pr2p1Q/p2p4/3Pp3/5bPp/3B3q/PPP2r2/K2RR3 w - -	8	23	False	1612	d3f5	['d3f5', 'h3g3', 'd1d3']
5k2/1pr2p1Q/p2p4/3Pp3/5bPp/3B3q/PPP2r2/K2RR3 w - -	9	43	False	2151	d3f5	['d3f5', 'h3g3', 'd1d3']
5k2/1pr2p1Q/p2p4/3Pp3/5bPp/3B3q/PPP2r2/K2RR3 w - -	10	619	False	3061	d3f5	['d3f5', 'h3g3', 'h7h8', 'f8e7']
2r3k1/1pB1ppbp/r1q2np1/pQ1p2N1/P3b3/2P3P1/1P2PPBP/2RR2K1 w - -	1	122	False	116	g5e4	['g5e4', 'f6e4']
2r3k1/1pB1ppbp/r1q2np1/pQ1p2N1/P3b3/2P3P1/1P2PPBP/2RR2K1 w - -	2	122	False	208	g5e4	['g5e4', 'f6e4']
2r3k1/1pB1ppbp/r1q2np1/pQ1p2N1/P3b3/2P3P1/1P2PPBP/2RR2K1 w - -	3	122	False	279	g5e4	['g5e4', 'f6e4']
2r3k1/1pB1ppbp/r1q2np1/pQ1p2N1/P3b3/2P3P1/1P2PPBP/2RR2K1 w - -	4	122	False	342	g5e4	['g5e4', 'f6e4']
2r3k1/1pB1ppbp/r1q2np1/pQ1p2N1/P3b3/2P3P1/1P2PPBP/2RR2K1 w - -	5	122	False	593	g5e4	['g5e4', 'f6e4']
2r3k1/1pB1ppbp/r1q2np1/pQ1p2N1/P3b3/2P3P1/1P2PPBP/2RR2K1 w - -	6	151	False	764	g5e4	['g5e4', 'c6c7', 'e4f6', 'g7f6', 'g2d5']
2r3k1/1pB1ppbp/r1q2np1/pQ1p2N1/P3b3/2P3P1/1P2PPBP/2RR2K1 w - -	7	232	False	1024	g5e4	['g5e4', 'c6c7', 'e4f6', 'g7f6']
2r3k1/1pB1ppbp/r1q2np1/pQ1p2N1/P3b3/2P3P1/1P2PPBP/2RR2K1 w - -	8	202	False	3178	g5e4	['g5e4', 'd5e4', 'd1d8', 'c8d8', 'c7d8', 'g8f8', 'c1d1', 'c6b5']
2r3k1/1pB1ppbp/r1q2np1/pQ1p2N1/P3b3/2P3P1/1P2PPBP/2RR2K1 w - -	9	99	False	8468	g5e4	['g5e4', 'c6c7', 'e4f6', 'g7f6', 'b5d5', 'g8g7']
2r3k1/1pB1ppbp/r1q2np1/pQ1p2N1/P3b3/2P3P1/1P2PPBP/2RR2K1 w - -	10	194	False	10083	g5e4	['g5e4', 'd5e4', 'd1d8', 'c8d8', 'c7d8', 'e7e6']
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	1	26	False	40	c4d5	['c4d5']
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	2	80	False	142	c1f4	['c1f4']
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	3	93	False	226	c4d5	['c4d5']
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	4	186	False	269	c1f4	['c1f4']
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	5	186	False	318	c1f4	['c1f4']
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	6	81	False	1206	g1f3	['g1f3', 'c7c5', 'c4d5', 'e6d5']
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	7	48	False	5602	e2e3	['e2e3', 'c7c5', 'g1f3', 'c5d4', 'e3d4', 'b8c6', 'c1f4']
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	8	71	False	11316	c1g5	['c1g5', 'c7c5', 'c4d5', 'e6d5', 'e2e3']
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	9	56	False	19808	c1g5	['c1g5', 'd5c4', 'e2e4', 'h7h6', 'g5f6', 'd8f6', 'e4e5']
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	10	68	False	30270	g1f3	['g1f3', 'c7c5', 'c4d5', 'e6d5', 'c1g5', 'c5d4', 'f3d4', 'f8e7', 'e2e3']
rq3rk1/2p1npbp/2n3p1/3pP3/pp3B2/2P2N2/PPQ2PPP/3RRNK1 w - -	1	143	False	63	c3c4	['c3c4', 'd5c4']
rq3rk1/2p1npbp/2n3p1/3pP3/pp3B2/2P2N2/PPQ2PPP/3RRNK1 w - -	2	198	False	140	f1e3	['f1e3']
rq3rk1/2p1npbp/2n3p1/3pP3/pp3B2/2P2N2/PPQ2PPP/3RRNK1 w - -	3	233	False	210	h2h4	['h2h4']
rq3rk1/2p1npbp/2n3p1/3pP3/pp3B2/2P2N2/PPQ2PPP/3RRNK1 w - -	4	233	False	264	h2h4	['h2h4']
rq3rk1/2p1npbp/2n3p1/3pP3/pp3B2/2P2N2/PPQ2PPP/3RRNK1 w - -	5	285	False	321	h2h4	['h2h4']
rq3rk1/2p1npbp/2n3p1/3pP3/pp3B2/2P2N2/PPQ2PPP/3RRNK1 w - -	6	285	False	460	h2h4	['h2h4', 'b4c3', 'b2c3']
rq3rk1/2p1npbp/2n3p1/3pP3/pp3B2/2P2N2/PPQ2PPP/3RRNK1 w - -	7	262	False	2080	f1e3	['f1e3', 'a4a3', 'e3g4', 'a3b2']
rq3rk1/2p1npbp/2n3p1/3pP3/pp3B2/2P2N2/PPQ2PPP/3RRNK1 w - -	8	160	False	7378	f1e3	['f1e3', 'a4a3', 'e3g4', 'a3b2', 'g4f6', 'g8h8', 'c2b2']
rq3rk1/2p1npbp/2n3p1/3pP3/pp3B2/2P2N2/PPQ2PPP/3RRNK1 w - -	9	123	False	24805	f1e3	['f1e3', 'a4a3', 'e3g4', 'b4c3', 'b2c3', 'b8b2', 'c2d3', 'b2a2', 'g4f6', 'g8h8']
rq3rk1/2p1npbp/2n3p1/3pP3/pp3B2/2P2N2/PPQ2PPP/3RRNK1 w - -	10	133	False	29259	f1e3	['f1e3', 'a4a3', 'e3g4', 'b4c3', 'b2c3', 'b8b2', 'c2d2', 'b2d2', 'd1d2', 'f8b8', 'g4f6', 'g8h8', 'f6d5']
rnbq1rk1/p3ppbp/3p1np1/2pP4/2B1P3/5N2/PPQ2PPP/RNB2RK1 w - -	1	46	False	38	b1c3	['b1c3']
rnbq1rk1/p3ppbp/3p1np1/2pP4/2B1P3/5N2/PPQ2PPP/RNB2RK1 w - -	2	104	False	93	h2h3	['h2h3']
rnbq1rk1/p3ppbp/3p1np1/2pP4/2B1P3/5N2/PPQ2PPP/RNB2RK1 w - -	3	116	False	155	b1c3	['b1c3']
rnbq1rk1/p3ppbp/3p1np1/2pP4/2B1P3/5N2/PPQ2PPP/RNB2RK1 w - -	4	116	False	195	b1c3	['b1c3']
rnbq1rk1/p3ppbp/3p1np1/2pP4/2B1P3/5N2/PPQ2PPP/RNB2RK1 w - -	5	102	False	355	b1c3	['b1c3', 'b8d7']
rnbq1rk1/p3ppbp/3p1np1/2pP4/2B1P3/5N2/PPQ2PPP/RNB2RK1 w - -	6	93	False	999	f1e1	['f1e1', 'c8a6', 'b1a3']
rnbq1rk1/p3ppbp/3p1np1/2pP4/2B1P3/5N2/PPQ2PPP/RNB2RK1 w - -	7	112	False	1315	f1e1	['f1e1', 'c8a6', 'b1a3']
rnbq1rk1/p3ppbp/3p1np1/2pP4/2B1P3/5N2/PPQ2PPP/RNB2RK1 w - -	8	121	False	4224	f1e1	['f1e1', 'b8d7', 'h2h3', 'd7b6', 'c4f1']
rnbq1rk1/p3ppbp/3p1np1/2pP4/2B1P3/5N2/PPQ2PPP/RNB2RK1 w - -	9	90	False	10965	f1e1	['f1e1', 'c8a6', 'b1a3', 'f6d7', 'c1d2', 'd7b6', 'd2a5', 'a6c4', 'a3c4', 'b8d7']
rnbq1rk1/p3ppbp/3p1np1/2pP4/2B1P3/5N2/PPQ2PPP/RNB2RK1 w - -	10	78	False	23142	f1e1	['f1e1', 'f6d7', 'c1d2', 'd7b6', 'c4e2', 'c8g4', 'd2c3', 'g4f3', 'e2f3']
